#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.102927	-1687.947273	-1575.956434	3263.903706	111.990839	4951.850979	1.843422	2.225352	1.745787	0.778774	0.450641	0.150720	-0.217735	-0.345830	-0.026647
0.102945	-1687.954156	-1575.961896	3263.916052	111.992260	4951.870208	1.845162	2.229374	1.826608	0.778234	0.449443	0.148032	-0.219045	-0.347792	-0.038717
0.102964	-1687.961040	-1575.967358	3263.928398	111.993682	4951.889437	1.846902	2.233396	1.907447	0.777689	0.448236	0.144397	-0.220352	-0.349749	-0.050535
0.102982	-1687.967923	-1575.972820	3263.940744	111.995103	4951.908667	1.848641	2.237418	1.988295	0.777138	0.447021	0.139839	-0.221657	-0.351702	-0.062029
0.103000	-1687.974807	-1575.978282	3263.953089	111.996526	4951.927897	1.850381	2.241439	2.069169	0.776582	0.445797	0.134381	-0.222960	-0.353651	-0.073129
0.103018	-1687.981692	-1575.983743	3263.965435	111.997948	4951.947126	1.852120	2.245459	2.150002	0.776019	0.444564	0.128066	-0.224260	-0.355594	-0.083760
0.103036	-1687.988576	-1575.989205	3263.977780	111.999371	4951.966356	1.853857	2.249477	2.230812	0.775452	0.443324	0.120930	-0.225557	-0.357533	-0.093857
0.103055	-1687.995460	-1575.994666	3263.990126	112.000795	4951.985587	1.855594	2.253494	2.311589	0.774879	0.442075	0.113016	-0.226850	-0.359466	-0.103359
0.103073	-1688.002345	-1576.000126	3264.002472	112.002219	4952.004817	1.857329	2.257510	2.392322	0.774301	0.440818	0.104376	-0.228140	-0.361394	-0.112204
0.103091	-1688.009230	-1576.005587	3264.014817	112.003643	4952.024047	1.859062	2.261523	2.473002	0.773718	0.439553	0.095063	-0.229427	-0.363316	-0.120338
0.103109	-1688.016115	-1576.011047	3264.027163	112.005068	4952.043278	1.860793	2.265534	2.553619	0.773131	0.438280	0.085135	-0.230709	-0.365233	-0.127710
0.103127	-1688.023000	-1576.016508	3264.039508	112.006493	4952.062508	1.862523	2.269543	2.634165	0.772538	0.437000	0.074654	-0.231988	-0.367144	-0.134273
0.103145	-1688.029886	-1576.021968	3264.051853	112.007918	4952.081739	1.864250	2.273549	2.714631	0.771941	0.435712	0.063687	-0.233263	-0.369050	-0.139986
0.103164	-1688.036771	-1576.027427	3264.064199	112.009344	4952.100970	1.865974	2.277552	2.795010	0.771341	0.434416	0.052301	-0.234534	-0.370950	-0.144814
0.103182	-1688.043657	-1576.032887	3264.076544	112.010770	4952.120201	1.867696	2.281553	2.875294	0.770736	0.433113	0.040569	-0.235801	-0.372843	-0.148726
0.103200	-1688.050543	-1576.038346	3264.088889	112.012197	4952.139432	1.869415	2.285550	2.955478	0.770127	0.431804	0.028564	-0.237063	-0.374731	-0.151698
0.103218	-1688.057429	-1576.043805	3264.101234	112.013624	4952.158663	1.871132	2.289543	3.035555	0.769514	0.430487	0.016360	-0.238321	-0.376613	-0.153710
0.103236	-1688.064315	-1576.049264	3264.113579	112.015051	4952.177895	1.872845	2.293533	3.115520	0.768899	0.429163	0.004036	-0.239575	-0.378488	-0.154751
0.103255	-1688.071202	-1576.054723	3264.125925	112.016479	4952.197126	1.874555	2.297519	-3.087817	0.768280	0.427833	-0.008333	-0.240824	-0.380358	-0.154813
0.103273	-1688.078089	-1576.060181	3264.138270	112.017907	4952.216358	1.876262	2.301501	-3.008087	0.767658	0.426496	-0.020669	-0.242069	-0.382221	-0.153897
0.103291	-1688.084975	-1576.065639	3264.150615	112.019336	4952.235590	1.877965	2.305480	-2.928481	0.767033	0.425153	-0.032894	-0.243310	-0.384078	-0.152008
0.103309	-1688.091862	-1576.071097	3264.162960	112.020765	4952.254822	1.879666	2.309453	-2.848998	0.766407	0.423804	-0.044932	-0.244546	-0.385929	-0.149157
0.103327	-1688.098750	-1576.076555	3264.175305	112.022195	4952.274054	1.881363	2.313423	-2.769641	0.765777	0.422449	-0.056708	-0.245778	-0.387774	-0.145363
0.103345	-1688.105637	-1576.082013	3264.187649	112.023624	4952.293286	1.883056	2.317388	-2.690410	0.765146	0.421089	-0.068147	-0.247005	-0.389612	-0.140650
0.103364	-1688.112524	-1576.087470	3264.199994	112.025055	4952.312519	1.884746	2.321349	-2.611305	0.764513	0.419722	-0.079178	-0.248229	-0.391445	-0.135046
0.103382	-1688.119412	-1576.092927	3264.212339	112.026485	4952.331751	1.886433	2.325305	-2.532325	0.763878	0.418350	-0.089732	-0.249448	-0.393271	-0.128587
0.103400	-1688.126300	-1576.098384	3264.224684	112.027916	4952.350984	1.888117	2.329256	-2.453468	0.763242	0.416973	-0.099742	-0.250663	-0.395092	-0.121313
0.103418	-1688.133188	-1576.103841	3264.237029	112.029348	4952.370217	1.889798	2.333203	-2.374731	0.762605	0.415590	-0.109146	-0.251874	-0.396906	-0.113270
0.103436	-1688.140076	-1576.109297	3264.249373	112.030779	4952.389450	1.891475	2.337145	-2.296112	0.761967	0.414203	-0.117886	-0.253082	-0.398715	-0.104508
0.103455	-1688.146965	-1576.114753	3264.261718	112.032212	4952.408683	1.893150	2.341083	-2.217606	0.761327	0.412810	-0.125905	-0.254286	-0.400518	-0.095082
0.103473	-1688.153853	-1576.120209	3264.274063	112.033644	4952.427916	1.894821	2.345015	-2.139210	0.760687	0.411412	-0.133155	-0.255486	-0.402315	-0.085050
0.103491	-1688.160742	-1576.125665	3264.286407	112.035077	4952.447149	1.896490	2.348944	-2.060919	0.760047	0.410010	-0.139589	-0.256684	-0.404107	-0.074477
0.103509	-1688.167631	-1576.131121	3264.298752	112.036511	4952.466383	1.898157	2.352867	-1.982726	0.759405	0.408603	-0.145167	-0.257878	-0.405893	-0.063428
0.103527	-1688.174520	-1576.136576	3264.311096	112.037944	4952.485616	1.899821	2.356786	-1.904627	0.758764	0.407192	-0.149855	-0.259069	-0.407674	-0.051971
0.103545	-1688.181410	-1576.142031	3264.323441	112.039379	4952.504850	1.901483	2.360701	-1.826615	0.758122	0.405776	-0.153622	-0.260257	-0.409450	-0.040180
0.103564	-1688.188299	-1576.147486	3264.335785	112.040813	4952.524084	1.903143	2.364611	-1.748682	0.757480	0.404355	-0.156445	-0.261443	-0.411220	-0.028127
0.103582	-1688.195189	-1576.152941	3264.348129	112.042248	4952.543318	1.904801	2.368518	-1.670823	0.756838	0.402931	-0.158307	-0.262627	-0.412986	-0.015888
0.103600	-1688.202079	-1576.158395	3264.360474	112.043684	4952.562552	1.906458	2.372420	-1.593028	0.756195	0.401501	-0.159196	-0.263809	-0.414746	-0.003540
0.103618	-1688.208969	-1576.163849	3264.372818	112.045119	4952.581786	1.908113	2.376318	-1.515291	0.755553	0.400068	-0.159106	-0.264988	-0.416502	0.008840
0.103636	-1688.215859	-1576.169303	3264.385162	112.046555	4952.601021	1.909768	2.380213	-1.437604	0.754910	0.398630	-0.158037	-0.266166	-0.418254	0.021175
0.103655	-1688.222749	-1576.174757	3264.397506	112.047992	4952.620255	1.911422	2.384103	-1.359958	0.754267	0.397188	-0.155997	-0.267343	-0.420001	0.033386
0.103673	-1688.229640	-1576.180211	3264.409850	112.049429	4952.639490	1.913075	2.387991	-1.282344	0.753624	0.395741	-0.152999	-0.268518	-0.421743	0.045399
0.103691	-1688.236530	-1576.185664	3264.422194	112.050866	4952.658725	1.914728	2.391875	-1.204754	0.752981	0.394291	-0.149060	-0.269692	-0.423482	0.057137
0.103709	-1688.243421	-1576.191117	3264.434539	112.052304	4952.677960	1.916380	2.395756	-1.127179	0.752338	0.392836	-0.144205	-0.270866	-0.425216	0.068527
0.103727	-1688.250312	-1576.196570	3264.446883	112.053742	4952.697195	1.918034	2.399635	-1.049611	0.751694	0.391376	-0.138466	-0.272039	-0.426946	0.079498
0.103745	-1688.257204	-1576.202023	3264.459226	112.055181	4952.716430	1.919687	2.403511	-0.972040	0.751050	0.389912	-0.131877	-0.273211	-0.428673	0.089981
0.103764	-1688.264095	-1576.207475	3264.471570	112.056620	4952.735666	1.921342	2.407384	-0.894458	0.750405	0.388443	-0.124481	-0.274383	-0.430396	0.099911
0.103782	-1688.270987	-1576.212928	3264.483914	112.058059	4952.754901	1.922997	2.411255	-0.816857	0.749760	0.386970	-0.116323	-0.275555	-0.432115	0.109225
0.103800	-1688.277879	-1576.218380	3264.496258	112.059499	4952.774137	1.924654	2.415124	-0.739226	0.749113	0.385492	-0.107454	-0.276727	-0.433831	0.117865
0.103818	-1688.284770	-1576.223831	3264.508602	112.060939	4952.793372	1.926312	2.418992	-0.661558	0.748466	0.384009	-0.097930	-0.277899	-0.435543	0.125777
0.103836	-1688.291663	-1576.229283	3264.520946	112.062380	4952.812608	1.927971	2.422858	-0.583845	0.747818	0.382522	-0.087811	-0.279071	-0.437252	0.132911
0.103855	-1688.298555	-1576.234734	3264.533289	112.063821	4952.831844	1.929633	2.426722	-0.506078	0.747168	0.381029	-0.077160	-0.280244	-0.438957	0.139223
0.103873	-1688.305447	-1576.240186	3264.545633	112.065262	4952.851081	1.931297	2.430586	-0.428250	0.746517	0.379531	-0.066044	-0.281418	-0.440659	0.144673
0.103891	-1688.312340	-1576.245637	3264.557977	112.066704	4952.870317	1.932963	2.434448	-0.350352	0.745864	0.378028	-0.054532	-0.282592	-0.442358	0.149228
0.103909	-1688.319233	-1576.251087	3264.570320	112.068146	4952.889553	1.934632	2.438310	-0.272378	0.745209	0.376520	-0.042696	-0.283767	-0.444054	0.152858
0.103927	-1688.326126	-1576.256538	3264.582664	112.069588	4952.908790	1.936303	2.442172	-0.194321	0.744552	0.375006	-0.030611	-0.284942	-0.445747	0.155541
0.103945	-1688.333019	-1576.261988	3264.595007	112.071031	4952.928027	1.937977	2.446033	-0.116173	0.743893	0.373487	-0.018352	-0.286119	-0.447437	0.157261
0.103964	-1688.339913	-1576.267438	3264.607351	112.072474	4952.947263	1.939654	2.449894	-0.037930	0.743231	0.371962	-0.005996	-0.287296	-0.449123	0.158006
0.103982	-1688.346806	-1576.272888	3264.619694	112.073918	4952.966500	1.941334	2.453756	0.040415	0.742567	0.370430	0.006380	-0.288474	-0.450806	0.157771
0.104000	-1688.353700	-1576.278338	3264.632038	112.075362	4952.985737	1.943017	2.457616	0.118841	0.741900	0.368894	0.018694	-0.289652	-0.452486	0.156557
0.104018	-1688.360594	-1576.283787	3264.644381	112.076807	4953.004975	1.944703	2.461478	0.197406	0.741229	0.367350	0.030877	-0.290832	-0.454163	0.154375
0.104036	-1688.367488	-1576.289236	3264.656724	112.078252	4953.024212	1.946393	2.465341	0.276085	0.740555	0.365801	0.042849	-0.292012	-0.455837	0.151237
0.104055	-1688.374382	-1576.294685	3264.669067	112.079697	4953.043450	1.948086	2.469204	0.354883	0.739878	0.364245	0.054534	-0.293194	-0.457508	0.147163
0.104073	-1688.381277	-1576.300134	3264.681411	112.081143	4953.062687	1.949782	2.473068	0.433802	0.739197	0.362682	0.065861	-0.294375	-0.459175	0.142177
0.104091	-1688.388171	-1576.305583	3264.693754	112.082589	4953.081925	1.951481	2.476932	0.512844	0.738511	0.361113	0.076757	-0.295557	-0.460838	0.136312
0.104109	-1688.395066	-1576.311031	3264.706097	112.084035	4953.101163	1.953184	2.480798	0.592010	0.737822	0.359536	0.087154	-0.296740	-0.462498	0.129603
0.104127	-1688.401961	-1576.316479	3264.718440	112.085482	4953.120401	1.954890	2.484665	0.671302	0.737128	0.357953	0.096988	-0.297923	-0.464155	0.122094
0.104145	-1688.408856	-1576.321927	3264.730783	112.086929	4953.139639	1.956599	2.488533	0.750719	0.736430	0.356363	0.106197	-0.299106	-0.465808	0.113831
0.104164	-1688.415752	-1576.327374	3264.743126	112.088377	4953.158878	1.958311	2.492402	0.830259	0.735727	0.354766	0.114723	-0.300289	-0.467457	0.104866
0.104182	-1688.422647	-1576.332822	3264.755469	112.089825	4953.178116	1.960026	2.496272	0.909922	0.735019	0.353162	0.122513	-0.301472	-0.469101	0.095255
0.104200	-1688.429543	-1576.338269	3264.767812	112.091274	4953.197355	1.961744	2.500143	0.989704	0.734306	0.351550	0.129518	-0.302654	-0.470742	0.085058
0.104218	-1688.436439	-1576.343716	3264.780155	112.092723	4953.216593	1.963465	2.504015	1.069604	0.733588	0.349931	0.135694	-0.303836	-0.472378	0.074340
0.104236	-1688.443335	-1576.349163	3264.792498	112.094172	4953.235832	1.965188	2.507888	1.149616	0.732865	0.348305	0.141002	-0.305017	-0.474010	0.063167
0.104255	-1688.450231	-1576.354609	3264.804840	112.095621	4953.255071	1.966914	2.511762	1.229735	0.732137	0.346671	0.145410	-0.306197	-0.475638	0.051610
0.104273	-1688.457127	-1576.360056	3264.817183	112.097071	4953.274310	1.968641	2.515638	1.309958	0.731403	0.345029	0.148889	-0.307376	-0.477260	0.039741
0.104291	-1688.464024	-1576.365502	3264.829526	112.098522	4953.293550	1.970371	2.519514	1.390277	0.730664	0.343380	0.151419	-0.308553	-0.478878	0.027635
0.104309	-1688.470921	-1576.370948	3264.841868	112.099973	4953.312789	1.972102	2.523391	1.470685	0.729919	0.341724	0.152982	-0.309729	-0.480491	0.015367
0.104327	-1688.477818	-1576.376394	3264.854211	112.101424	4953.332029	1.973835	2.527268	1.551176	0.729169	0.340060	0.153570	-0.310903	-0.482098	0.003014
0.104345	-1688.484715	-1576.381839	3264.866554	112.102876	4953.351268	1.975569	2.531146	1.631741	0.728413	0.338388	0.153179	-0.312075	-0.483700	-0.009347
0.104364	-1688.491612	-1576.387284	3264.878896	112.104328	4953.370508	1.977305	2.535025	1.712371	0.727652	0.336709	0.151811	-0.313244	-0.485296	-0.021637
0.104382	-1688.498509	-1576.392729	3264.891239	112.105780	4953.389748	1.979041	2.538903	1.793059	0.726886	0.335023	0.149474	-0.314411	-0.486887	-0.033781
0.104400	-1688.505407	-1576.398174	3264.903581	112.107233	4953.408988	1.980777	2.542782	1.873794	0.726114	0.333329	0.146184	-0.315575	-0.488471	-0.045701
0.104418	-1688.512305	-1576.403619	3264.915923	112.108686	4953.428228	1.982514	2.546661	1.954567	0.725337	0.331628	0.141961	-0.316736	-0.490050	-0.057323
0.104436	-1688.519203	-1576.409063	3264.928266	112.110140	4953.447469	1.984251	2.550539	2.035367	0.724554	0.329919	0.136832	-0.317894	-0.491622	-0.068574
0.104455	-1688.526101	-1576.414507	3264.940608	112.111594	4953.466709	1.985988	2.554417	2.116185	0.723767	0.328203	0.130829	-0.319049	-0.493188	-0.079384
0.104473	-1688.532999	-1576.419951	3264.952950	112.113048	4953.485950	1.987724	2.558294	2.197010	0.722974	0.326480	0.123989	-0.320200	-0.494747	-0.089685
0.104491	-1688.539898	-1576.425395	3264.965293	112.114503	4953.505190	1.989459	2.562170	2.277832	0.722177	0.324750	0.116355	-0.321347	-0.496299	-0.099412
0.104509	-1688.546797	-1576.430838	3264.977635	112.115958	4953.524431	1.991193	2.566045	2.358640	0.721375	0.323013	0.107976	-0.322490	-0.497845	-0.108505
0.104527	-1688.553695	-1576.436282	3264.989977	112.117414	4953.543672	1.992926	2.569919	2.439425	0.720568	0.321269	0.098903	-0.323628	-0.499383	-0.116906
0.104545	-1688.560594	-1576.441725	3265.002319	112.118870	4953.562913	1.994658	2.573791	2.520175	0.719757	0.319519	0.089193	-0.324763	-0.500915	-0.124563
0.104564	-1688.567494	-1576.447168	3265.014661	112.120326	4953.582155	1.996388	2.577662	2.600883	0.718941	0.317762	0.078908	-0.325893	-0.502439	-0.131427
0.104582	-1688.574393	-1576.452610	3265.027003	112.121783	4953.601396	1.998115	2.581530	2.681537	0.718122	0.315999	0.068112	-0.327018	-0.503956	-0.137456
0.104600	-1688.581293	-1576.458053	3265.039345	112.123240	4953.620638	1.999841	2.585396	2.762129	0.717298	0.314229	0.056873	-0.328139	-0.505465	-0.142612
0.104618	-1688.588192	-1576.463495	3265.051687	112.124698	4953.639879	2.001564	2.589260	2.842650	0.716471	0.312454	0.045260	-0.329255	-0.506967	-0.146863
0.104636	-1688.595092	-1576.468937	3265.064029	112.126156	4953.659121	2.003285	2.593121	2.923092	0.715641	0.310672	0.033347	-0.330366	-0.508462	-0.150181
0.104655	-1688.601992	-1576.474378	3265.076371	112.127614	4953.678363	2.005002	2.596979	3.003448	0.714807	0.308885	0.021209	-0.331471	-0.509948	-0.152546
0.104673	-1688.608893	-1576.479820	3265.088713	112.129073	4953.697605	2.006717	2.600835	3.083710	0.713970	0.307092	0.008921	-0.332572	-0.511427	-0.153944
0.104691	-1688.615793	-1576.485261	3265.101054	112.130532	4953.716848	2.008429	2.604686	-3.119313	0.713131	0.305294	-0.003440	-0.333668	-0.512899	-0.154365
0.104709	-1688.622694	-1576.490702	3265.113396	112.131991	4953.736090	2.010138	2.608535	-3.039255	0.712289	0.303490	-0.015795	-0.334759	-0.514362	-0.153806
0.104727	-1688.629595	-1576.496143	3265.125738	112.133451	4953.755332	2.011843	2.612379	-2.959308	0.711445	0.301682	-0.028068	-0.335844	-0.515818	-0.152272
0.104745	-1688.636496	-1576.501584	3265.138079	112.134912	4953.774575	2.013545	2.616220	-2.879476	0.710599	0.299868	-0.040182	-0.336925	-0.517266	-0.149771
0.104764	-1688.643397	-1576.507024	3265.150421	112.136372	4953.793818	2.015243	2.620057	-2.799761	0.709750	0.298050	-0.052061	-0.338000	-0.518706	-0.146320
0.104782	-1688.650298	-1576.512464	3265.162763	112.137834	4953.813061	2.016938	2.623889	-2.720166	0.708901	0.296228	-0.063629	-0.339071	-0.520139	-0.141940
0.104800	-1688.657200	-1576.517904	3265.175104	112.139295	4953.832304	2.018629	2.627718	-2.640694	0.708049	0.294400	-0.074816	-0.340137	-0.521564	-0.136658
0.104818	-1688.664101	-1576.523344	3265.187446	112.140757	4953.851547	2.020317	2.631542	-2.561346	0.707197	0.292569	-0.085550	-0.341197	-0.522981	-0.130507
0.104836	-1688.671003	-1576.528784	3265.199787	112.142219	4953.870790	2.022002	2.635361	-2.482121	0.706344	0.290734	-0.095765	-0.342253	-0.524391	-0.123527
0.104855	-1688.677905	-1576.534223	3265.212128	112.143682	4953.890034	2.023682	2.639176	-2.403020	0.705489	0.288894	-0.105396	-0.343305	-0.525793	-0.115759
0.104873	-1688.684807	-1576.539662	3265.224470	112.145145	4953.909277	2.025360	2.642986	-2.324041	0.704634	0.287051	-0.114383	-0.344352	-0.527188	-0.107254
0.104891	-1688.691710	-1576.545101	3265.236811	112.146609	4953.928521	2.027034	2.646791	-2.245183	0.703779	0.285204	-0.122670	-0.345395	-0.528575	-0.098065
0.104909	-1688.698612	-1576.550540	3265.249152	112.148073	4953.947765	2.028704	2.650591	-2.166444	0.702923	0.283354	-0.130204	-0.346433	-0.529955	-0.088248
0.104927	-1688.705515	-1576.555978	3265.261493	112.149537	4953.967009	2.030372	2.654387	-2.087819	0.702068	0.281500	-0.136939	-0.347468	-0.531328	-0.077866
0.104945	-1688.712418	-1576.561417	3265.273835	112.151002	4953.986253	2.032037	2.658178	-2.009306	0.701212	0.279643	-0.142832	-0.348498	-0.532694	-0.066983
0.104964	-1688.719321	-1576.566855	3265.286176	112.152467	4954.005497	2.033698	2.661963	-1.930900	0.700356	0.277782	-0.147847	-0.349525	-0.534053	-0.055667
0.104982	-1688.726225	-1576.572292	3265.298517	112.153932	4954.024741	2.035357	2.665744	-1.852597	0.699500	0.275919	-0.151951	-0.350549	-0.535405	-0.043991
0.105000	-1688.733128	-1576.577730	3265.310858	112.155398	4954.043986	2.037013	2.669520	-1.774395	0.698645	0.274052	-0.155124	-0.351569	-0.536751	-0.032027
0.105018	-1688.740032	-1576.583167	3265.323199	112.156864	4954.063231	2.038667	2.673292	-1.696282	0.697790	0.272182	-0.157336	-0.352586	-0.538090	-0.019848
0.105036	-1688.746935	-1576.588604	3265.335540	112.158331	4954.082475	2.040319	2.677058	-1.618254	0.696935	0.270310	-0.158579	-0.353601	-0.539422	-0.007531
0.105055	-1688.753839	-1576.594041	3265.347881	112.159798	4954.101720	2.041969	2.680820	-1.540304	0.696081	0.268434	-0.158845	-0.354613	-0.540749	0.004845
0.105073	-1688.760744	-1576.599478	3265.360222	112.161266	4954.120965	2.043617	2.684577	-1.462425	0.695227	0.266555	-0.158131	-0.355622	-0.542069	0.017204
0.105091	-1688.767648	-1576.604915	3265.372563	112.162733	4954.140210	2.045264	2.688330	-1.384610	0.694374	0.264674	-0.156442	-0.356630	-0.543383	0.029469
0.105109	-1688.774552	-1576.610351	3265.384903	112.164202	4954.159456	2.046910	2.692079	-1.306850	0.693521	0.262790	-0.153789	-0.357635	-0.544692	0.041562
0.105127	-1688.781457	-1576.615787	3265.397244	112.165670	4954.178701	2.048554	2.695823	-1.229139	0.692668	0.260902	-0.150189	-0.358639	-0.545994	0.053408
0.105145	-1688.788362	-1576.621223	3265.409585	112.167139	4954.197947	2.050198	2.699563	-1.151467	0.691816	0.259012	-0.145663	-0.359641	-0.547291	0.064932
0.105164	-1688.795267	-1576.626658	3265.421925	112.168609	4954.217193	2.051842	2.703300	-1.073827	0.690964	0.257119	-0.140241	-0.360642	-0.548583	0.076063
0.105182	-1688.802172	-1576.632094	3265.434266	112.170079	4954.236438	2.053485	2.707033	-0.996210	0.690112	0.255223	-0.133955	-0.361642	-0.549869	0.086730
0.105200	-1688.809078	-1576.637529	3265.446607	112.171549	4954.255684	2.055129	2.710762	-0.918607	0.689260	0.253323	-0.126846	-0.362640	-0.551150	0.096868
0.105218	-1688.815983	-1576.642964	3265.458947	112.173019	4954.274930	2.056773	2.714488	-0.841009	0.688408	0.251421	-0.118958	-0.363638	-0.552426	0.106412
0.105236	-1688.822889	-1576.648399	3265.471288	112.174490	4954.294177	2.058417	2.718211	-0.763409	0.687556	0.249515	-0.110341	-0.364636	-0.553697	0.115303
0.105255	-1688.829795	-1576.653833	3265.483628	112.175962	4954.313423	2.060063	2.721931	-0.685797	0.686703	0.247606	-0.101047	-0.365632	-0.554963	0.123485
0.105273	-1688.836701	-1576.659267	3265.495969	112.177434	4954.332670	2.061709	2.725648	-0.608165	0.685850	0.245694	-0.091136	-0.366629	-0.556224	0.130907
